<0,agent7-0,noteItem7-4,read> 9.048070325724565E-4
<1282,nurse0-1,nursingItem0-7,read> 7.510463051377677E-4
<1283,nurse0-1,nursingItem0-2,read> 0.0012943910992110818
<1284,agent5-0,HR5-0,addNote> 9.113161782075529E-4
<1285,agent5-0,noteItem5-0agent5-0,read> 1.9608493785967842E-4
<1286,doctor7-0,HR0-1,addItem> 2.0030197654435708E-4
<1287,doctor7-0,HR0-3,addItem> 2.0756039031011973E-4
<1288,doctor7-0,HR0-5,addItem> 2.0465702480381464E-4
<1289,doctor7-0,HR0-4,addItem> 2.0901207306327216E-4
<1290,doctor0-1,HR0-4,addItem> 1.1999500617090755E-4
<1291,nurse0-2,nursingItem0-9,read> 7.386593226553369E-4
<1292,doctor0-1,HR0-5,addItem> 1.1749474848191746E-4
<1293,nurse0-2,nursingItem0-7,read> 7.366492513651585E-4
<1294,doctor0-1,HR0-3,addItem> 1.1916158694124422E-4
<1295,nurse0-2,nursingItem0-5,read> 7.336341444298909E-4
<1296,doctor0-1,HR0-1,addItem> 1.1499449079292734E-4
<1297,patient4-4,noteItem4-4,read> 0.004085258050441552
<1298,doctor0-1,HR0-8,addItem> 1.2207855424506599E-4
<1299,nurse0-3,nursingItem0-9,read> 7.434714355065119E-4
<1300,doctor0-0,HR0-6,addItem> 1.7401929170851292E-4
<1301,nurse0-3,nursingItem0-7,read> 7.414482692893616E-4
<1302,doctor0-0,HR0-2,addItem> 1.7034228833272044E-4
<1303,nurse0-3,nursingItem0-1,read> 7.566220159179883E-4
<1304,doctor0-1,HR4-9,addItem> 1.6610883389707993E-4
<1305,doctor0-1,HR4-5,addItem> 1.697074004806785E-4
<1306,doctor0-1,HR4-7,addItem> 1.6730835609161276E-4
<1307,agent5-1,HR5-7,addNote> 9.207218393687659E-4
<1308,doctor0-1,HR4-3,addItem> 1.7210644486974417E-4
<1309,doctor0-0,HR0-7,addItem> 1.807604645641325E-4
<1310,doctor0-0,HR0-9,addItem> 1.7830912898027083E-4
<1311,doctor2-1,HR6-2,addItem> 6.266897558373518E-5
<1312,doctor2-1,HR6-0,addItem> 5.188238364103939E-5
<1313,doctor0-0,HRitem0-7-3,read> 5.3485261848681E-4
<1314,doctor7-0,HRitem0-1-0,read> 1.1561008654766781E-4
<1315,doctor2-1,HR6-8,addItem> 5.6601517615968786E-5
<1316,doctor2-1,HR6-6,addItem> 5.929816560164273E-5
<1317,doctor9-0,HRitem9-7-3,read> 5.365306212316404E-5
<1318,doctor2-1,HR6-4,addItem> 6.13206515908982E-5
<1319,doctor9-1,HRitem9-7-1,read> 5.881614749187269E-5
<1320,agent6-0,HR6-7,addNote> 2.0580793308653145E-4
<1321,agent8-0,noteItem8-4agent8-1,read> 1.271048703406865E-4
<1322,doctor6-0,HR0-9,addItem> 2.860266673085283E-4
<1323,doctor6-0,HR0-7,addItem> 2.8995886837706887E-4
<1324,doctor6-0,HR0-2,addItem> 2.732470138357715E-4
<1325,doctor6-0,HR0-0,addItem> 2.752131143700417E-4
<1326,agent6-1,HR6-9,addNote> 2.5721469527262443E-4
<1327,agent8-1,noteItem8-4agent8-1,read> 1.7619085675948907E-4
<1328,nurse2-1,nursingItem2-9,read> 8.871471699965685E-4
<1329,nurse2-1,nursingItem2-5,read> 5.04810914187384E-4
<1330,nurse2-1,nursingItem2-3,read> 5.027711024287347E-4
<1331,nurse2-1,nursingItem2-4,read> 5.058308200667086E-4
<1332,nurse2-1,nursingItem2-1,read> 8.694381688488372E-4
<1333,nurse2-1,nursingItem2-0,read> 5.0175119654941E-4
<1334,doctor1-1,HR1-1,addItem> 1.9537623482410337E-4
<1335,nurse2-0,nursingItem2-7,read> 5.101962752922116E-4
<1336,doctor0-0,HR1-8,addItem> 2.744888932503231E-4
<1337,nurse2-0,nursingItem2-2,read> 5.071163614982115E-4
<1338,doctor1-1,HR1-7,addItem> 1.821058279306149E-4
<1339,nurse2-0,nursingItem2-5,read> 5.081429994295449E-4
<1340,doctor1-1,HR1-6,addItem> 1.8256342816832142E-4
<1341,nurse2-0,nursingItem2-0,read> 8.745209580497447E-4
<1342,agent3-1,HR3-4,addNote> 9.175054510706392E-4
<1343,doctor1-0,HRitem8-3-0,read> 5.1587827975680584E-5
<1344,doctor4-0,HRitem4-1-0,read> 6.391469429347247E-4
<1345,doctor4-1,HR4-3,addItem> 2.722039617672809E-4
<1346,doctor4-1,HR4-2,addItem> 3.7111108211821076E-4
<1347,doctor4-1,HR4-0,addItem> 3.762305912263223E-4
<1348,doctor4-1,HR4-7,addItem> 2.646152931656665E-4
<1349,doctor4-1,HR4-6,addItem> 3.647116957330713E-4
<1350,doctor1-1,HRitem0-3-3,read> 1.883949484169129E-4
<1351,doctor4-1,HR4-4,addItem> 2.741011289176844E-4
<1352,doctor8-1,HRitem1-6-2,read> 1.7550187682468813E-4
<1353,agent3-0,HR3-1,addNote> 8.833447474314928E-4
<1354,doctor7-0,HRitem7-1-1,read> 1.321319597275355E-4
<1355,doctor4-1,HR4-8,addItem> 3.5959218662495984E-4
<1356,doctor4-1,HR4-9,addItem> 2.6271812601526295E-4
<1357,patient5-3,HR5-3,addNote> 0.0013553989553779463
<1358,doctor4-0,HR4-0,addItem> 3.776423382853329E-4
<1359,doctor4-0,HR4-2,addItem> 3.7250361901171243E-4
<1360,doctor4-0,HR4-1,addItem> 3.7507297864852263E-4
<1361,doctor4-0,HR4-6,addItem> 3.6608021991968686E-4
<1362,doctor4-0,HR4-8,addItem> 3.609415006460666E-4
<1363,doctor8-0,HRitem6-4-3,read> 2.477850719866092E-4
<1364,doctor1-0,HR1-7,addItem> 1.7870198067957536E-4
<1365,nurse2-3,nursingItem2-0,read> 4.918155292910059E-4
<1366,doctor7-0,HRitem7-5-2,read> 8.050110604044903E-5
<1367,nurse2-3,nursingItem2-2,read> 4.938149487376027E-4
<1368,nurse2-3,nursingItem2-8,read> 4.998132070773931E-4
<1369,nurse2-3,nursingItem2-7,read> 8.700269214989405E-4
<1370,doctor1-0,HR1-6,addItem> 1.7915102764181072E-4
<1371,nurse2-3,nursingItem2-6,read> 4.978137876307964E-4
<1372,nurse2-3,nursingItem2-5,read> 8.665255135814468E-4
<1373,doctor1-0,HR1-1,addItem> 1.9172434258440046E-4
<1374,doctor9-0,HRitem1-6-1,read> 6.799657461776428E-5
<1375,nurse2-2,nursingItem2-1,read> 4.974261336359595E-4
<1376,nurse2-2,nursingItem2-0,read> 4.984393074632753E-4
<1377,nurse2-2,nursingItem2-2,read> 5.00465655117907E-4
<1378,nurse2-2,nursingItem2-5,read> 5.01478828945223E-4
<1379,doctor0-1,HRitem4-4-2,read> 4.326235281863789E-4
<1380,nurse2-2,nursingItem2-7,read> 5.035051765998548E-4
<1381,nurse2-2,nursingItem2-6,read> 5.045183504271707E-4
<1382,nurse2-2,nursingItem2-9,read> 5.075578719091183E-4
<1383,nurse2-2,nursingItem2-8,read> 5.065446980818024E-4
<1384,agent2-1,HR2-7,addNote> 8.918262699979004E-4
<1385,nurse0-1,HR0-1,addItem> 1.0207995956750168E-4
<1386,patient8-4,noteItem8-4agent8-1,read> 4.3953498247062785E-4
<1387,nurse0-1,HR0-5,addItem> 1.0429942418742019E-4
<1388,nurse0-1,HR0-4,addItem> 1.065188888073387E-4
<1389,nurse0-1,HR0-3,addItem> 1.0577906726736589E-4
<1390,nurse0-1,HR0-8,addItem> 1.0836844265727076E-4
<1391,nurse0-1,HR0-7,addItem> 1.0910826419724363E-4
<1392,nurse0-1,HR0-6,addItem> 1.0503924572739303E-4
<1393,agent6-1,noteItem6-9,read> 0.0024575033256133113
<1394,nurse0-0,HR0-9,addItem> 1.0694089829865706E-4
<1395,agent2-0,HR2-2,addNote> 8.904375153067243E-4
<1396,nurse0-0,HR0-0,addItem> 1.0289787994682468E-4
<1397,nurse0-0,HR0-2,addItem> 1.0216278570103698E-4
<1398,nurse0-0,HR0-1,addItem> 1.0142769145524926E-4
<1399,nurse0-0,HR0-4,addItem> 1.058382569299755E-4
<1400,nurse0-0,HR0-3,addItem> 1.0510316268418783E-4
<1401,nurse0-0,HR0-6,addItem> 1.0436806843840008E-4
<1402,nurse0-0,HR0-5,addItem> 1.0363297419261238E-4
<1403,nurse0-0,HR0-7,addItem> 1.0841108679023246E-4
<1404,agent8-1,noteItem8-4agent8-1agent8-0,read> 2.2842981003497564E-4
<1405,patient7-0,noteItem7-0,read> 0.001556803699325038
<1406,agent0-11,noteItem0-0,read> 3.8323539620355656E-4
<1407,agent9-11,HR9-2,addNote> 4.759341005386067E-4
<1408,agent8-0,noteItem8-4agent8-1agent8-0,read> 3.185754337243427E-4
<1409,doctor0-1,HRitem4-5-2,read> 4.5740633795618034E-4
<1410,doctor9-1,HR7-5,addItem> 1.30037018905219E-4
<1411,doctor9-1,HR7-3,addItem> 1.2925356504461265E-4
<1412,agent2-0,noteItem2-2,read> 7.093252144423941E-4
<1413,doctor9-1,HR7-1,addItem> 1.2847011118400636E-4
<1414,doctor5-0,HRitem6-4-0,read> 2.4571983783912575E-4
<1415,doctor8-0,HRitem8-4-2,read> 3.1387256470607995E-4
<1416,agent2-1,noteItem2-7,read> 6.86738396385972E-4
<1417,doctor5-0,HRitem6-0-1,read> 2.6327432809273514E-4
<1418,nurse0-3,HR0-8,addItem> 1.0698354243161872E-4
<1419,nurse0-3,HR0-9,addItem> 1.0625317548001618E-4
<1420,nurse0-3,HR0-6,addItem> 1.0369689114940716E-4
<1421,nurse0-3,HR0-7,addItem> 1.0771390938322133E-4
<1422,nurse0-3,HR0-4,addItem> 1.0515762505261231E-4
<1423,nurse0-3,HR0-5,addItem> 1.0296652419780459E-4
<1424,nurse0-3,HR0-2,addItem> 1.0150579029459944E-4
<1425,nurse0-3,HR0-3,addItem> 1.0442725810100976E-4
<1426,nurse0-3,HR0-0,addItem> 1.0223615724620201E-4
<1427,doctor3-1,HRitem3-6-1,read> 4.150690379327695E-4
<1428,nurse0-3,HR0-1,addItem> 1.0077542334299684E-4
<1429,nurse0-2,HR0-7,addItem> 1.0701673197621017E-4
<1430,nurse0-2,HR0-8,addItem> 1.0629109231879272E-4
<1431,nurse0-2,HR0-9,addItem> 1.055654526613753E-4
<1432,nurse0-2,HR0-3,addItem> 1.037513535178317E-4
<1433,nurse0-2,HR0-4,addItem> 1.0447699317524912E-4
<1434,nurse0-2,HR0-5,addItem> 1.023000742029968E-4
<1435,nurse0-2,HR0-6,addItem> 1.0302571386041422E-4
<1436,nurse0-2,HR0-0,addItem> 1.0157443454557934E-4
<1437,doctor6-0,HRitem6-1-1,read> 4.966457867583661E-4
<1438,nurse0-2,HR0-1,addItem> 1.0012315523074445E-4
<1439,nurse0-2,HR0-2,addItem> 1.0084879488816189E-4
<1440,agent0-0,noteItem0-0agent0-0,read> 0.0011833981886254221
<1441,doctor3-1,HR4-4,addItem> 2.936430480525287E-4
<1442,agent6-11,HR6-9,addNote> 1.9504800155114416E-4
<1443,doctor3-1,HR4-3,addItem> 2.916106232065992E-4
<1444,doctor3-1,HR4-5,addItem> 2.8754577351474016E-4
<1445,doctor3-0,HRitem5-1-1,read> 4.2294274312005015E-5
<1446,doctor3-1,HR4-7,addItem> 2.83480923822881E-4
<1447,doctor3-1,HR4-9,addItem> 2.814484989769515E-4
<1448,nurse1-3,HR1-0,addItem> 1.531017569909077E-4
<1449,nurse1-3,HR1-1,addItem> 1.5346118594207486E-4
<1450,nurse1-3,HR1-2,addItem> 1.5166404118623907E-4
<1451,nurse1-3,HR1-3,addItem> 1.5202347013740624E-4
<1452,nurse1-3,HR1-5,addItem> 1.5274232803974054E-4
<1453,nurse1-3,HR1-6,addItem> 1.4339717530939463E-4
<1454,nurse1-3,HR1-7,addItem> 1.4303774635822747E-4
<1455,nurse1-3,HR1-8,addItem> 1.451943200652304E-4
<1456,patient7-6,noteItem7-6,read> 0.0013566035014360473
<1457,nurse1-2,HR1-1,addItem> 1.545381065451771E-4
<1458,nurse1-2,HR1-2,addItem> 1.5272835024719513E-4
<1459,nurse1-2,HR1-0,addItem> 1.5417615528558074E-4
<1460,nurse1-2,HR1-9,addItem> 1.4512737379567084E-4
<1461,nurse1-2,HR1-7,addItem> 1.4404152001688169E-4
<1462,nurse1-2,HR1-4,addItem> 1.5345225276638792E-4
<1463,doctor1-1,HRitem1-6-1,read> 1.0647268513318213E-4
<1464,nurse1-1,HR1-0,addItem> 1.563249518749268E-4
<1465,nurse1-1,HR1-1,addItem> 1.566919477513817E-4
<1466,nurse1-1,HR1-8,addItem> 1.4825104259291944E-4
<1467,nurse1-1,HR1-2,addItem> 1.5485696836910727E-4
<1468,nurse1-1,HR1-4,addItem> 1.5559096012201704E-4
<1469,nurse1-1,HR1-5,addItem> 1.559579559984719E-4
<1470,nurse1-0,HR1-4,addItem> 1.5986837483327523E-4
<1471,nurse1-0,HR1-2,addItem> 1.591142046129315E-4
<1472,nurse1-0,HR1-1,addItem> 1.6099963016379077E-4
<1473,patient8-5,noteItem8-5,read> 0.0020313523165433867
<1474,nurse1-0,HR1-5,addItem> 1.6024545994344704E-4
<1475,doctor5-1,HR5-2,addItem> 4.6645792914442864E-4
<1476,agent0-01,noteItem0-0agent0-0,read> 8.725124576847414E-4
<1477,nurse1-0,HR1-0,addItem> 1.6062254505361893E-4
<1478,doctor5-1,HR5-7,addItem> 4.7274513025611357E-4
<1479,doctor6-0,HRitem2-8-1,read> 2.804414382373156E-4
<1480,agent0-1,noteItem0-0,read> 3.7654716939372135E-4
<1481,doctor1-0,HRitem8-0-3,read> 3.334922891071728E-4
<1482,doctor8-0,HR6-4,addItem> 6.245412019701461E-5
<1483,doctor8-0,HR6-2,addItem> 6.382736699933103E-5
<1484,doctor8-0,HR6-8,addItem> 5.7647756388907216E-5
<1485,doctor8-0,HR6-6,addItem> 6.039424999354001E-5
<1486,doctor8-0,HR6-0,addItem> 5.2841392580799816E-5
<1487,agent0-0,noteItem0-0,read> 3.7387187866978733E-4
<1488,agent8-1,noteItem8-4,read> 5.222281506473856E-4
<1489,doctor3-0,HRitem9-5-0,read> 7.455065015301228E-4
<1490,doctor1-0,HRitem8-8-2,read> 3.3142705495968933E-4
<1491,patient8-6,noteItem8-6,read> 0.0019349596286709098
<1492,agent8-0,noteItem8-4,read> 5.240767458709163E-4
<1493,agent4-0,noteItem4-7agent4-0,read> 0.0021178761106411246
<1494,doctor5-0,HR6-8,addItem> 4.4046652340707695E-5
<1495,agent6-0,noteItem6-7,read> 0.002238894176510145
<1496,doctor5-0,HR6-6,addItem> 4.6145152898875404E-5
<1497,doctor5-0,HR6-4,addItem> 4.771902831750119E-5
<1498,doctor5-0,HR6-2,addItem> 4.8768278596585056E-5
<1499,doctor5-0,HR6-0,addItem> 4.0374276363914206E-5
<1500,doctor2-0,HR7-1,addItem> 3.411102952127066E-4
<1501,doctor2-0,HR7-5,addItem> 3.452707053690298E-4
<1502,doctor6-1,HRitem6-6-2,read> 5.675091334438923E-5
<1503,doctor7-1,HRitem7-4-1,read> 1.806649621933968E-4
<1504,doctor0-0,HR1-0,addItem> 2.8943784999464187E-4
<1505,doctor0-0,HR1-3,addItem> 2.873993558931438E-4
<1506,doctor0-0,HR1-4,addItem> 2.8807885392697654E-4
<1507,doctor1-1,HRitem2-7-0,read> 2.5469669649108204E-4
<1508,doctor0-0,HR1-9,addItem> 2.7245039914882503E-4
<1509,doctor0-0,HR8-8,addItem> 1.281750943522381E-4
<1510,doctor0-0,HR8-6,addItem> 1.3215015785015925E-4
<1511,doctor0-0,HR8-4,addItem> 1.3016262610119868E-4
<1512,doctor0-0,HR8-1,addItem> 1.3662210428532054E-4
<1513,agent0-0,HR0-0,addNote> 3.274844130671627E-4
<1514,doctor0-1,HR8-9,addItem> 1.2537415292743117E-4
<1515,doctor0-1,HR8-5,addItem> 1.2923243748618523E-4
<1516,doctor0-1,HR8-7,addItem> 1.248918673575869E-4
<1517,doctor0-1,HR8-0,addItem> 1.3019700862587378E-4
<1518,doctor0-1,HR8-3,addItem> 1.2730329520680821E-4
<1519,doctor0-1,HR8-2,addItem> 1.3164386533540655E-4
<1520,doctor6-1,HR3-1,addItem> 4.729519630123549E-4
<1521,doctor6-1,HR3-3,addItem> 4.679333503839492E-4
<1522,doctor6-1,HR3-9,addItem> 4.8675314774047044E-4
<1523,patient9-9,noteItem9-9,read> 0.002713515953794763
<1524,doctor2-1,HRitem6-6-0,read> 5.9848764565614426E-5
<1525,agent1-1,noteItem1-4,read> 6.372640110458289E-4
<1526,agent1-11,noteItem1-4agent1-1,read> 0.0012589416576913915
<1527,doctor2-1,HRitem2-5-2,read> 7.062670527279371E-4
<1528,agent5-11,noteItem5-7agent5-1,read> 9.062917244759919E-4
<1529,agent0-1,HR0-0,addNote> 3.2982777201576494E-4
<1530,patient9-0,noteItem9-0,read> 0.002587463977346139
<1531,doctor6-1,HRitem8-7-2,read> 4.687651257673394E-4
<1532,doctor1-1,HR2-8,addItem> 2.3835387702165795E-4
<1533,doctor1-1,HR2-4,addItem> 2.4536500117467987E-4
<1534,doctor1-1,HR2-0,addItem> 2.4185943909816888E-4
<1535,doctor8-1,HRitem7-2-0,read> 6.112662819436982E-4
<1536,doctor1-1,HR2-2,addItem> 2.4361222013642437E-4
<1537,agent8-11,noteItem8-4agent8-1agent8-0,read> 2.10640585890659E-4
<1538,doctor4-1,HRitem4-9-1,read> 7.637063774548209E-5
<1539,agent1-11,HR1-4,addNote> 0.0010449188912685823
<1540,doctor1-0,HRitem8-4-3,read> 3.0974209641111304E-4
<1541,doctor3-1,HRitem4-9-0,read> 7.533802067174038E-5
<1542,doctor7-1,HRitem6-7-3,read> 1.6620832316101256E-4

